name|numInputs|numOutputs|maxLevel|numEdges|reliability|size|area|longest_path|hashCode|const|and|nand|or|nor|not|xor|xnor|buf|const-and|const-nand|const-or|const-nor|const-not|const-xor|const-xnor|const-buf|const-output|and-and|and-nand|and-or|and-nor|and-not|and-xor|and-xnor|and-buf|and-output|nand-and|nand-nand|nand-or|nand-nor|nand-not|nand-xor|nand-xnor|nand-buf|nand-output|or-and|or-nand|or-or|or-nor|or-not|or-xor|or-xnor|or-buf|or-output|nor-and|nor-nand|nor-or|nor-nor|nor-not|nor-xor|nor-xnor|nor-buf|nor-output|not-and|not-nand|not-or|not-nor|not-not|not-xor|not-xnor|not-buf|not-output|xor-and|xor-nand|xor-or|xor-nor|xor-not|xor-xor|xor-xnor|xor-buf|xor-output|xnor-and|xnor-nand|xnor-or|xnor-nor|xnor-not|xnor-xor|xnor-xnor|xnor-buf|xnor-output|buf-and|buf-nand|buf-or|buf-nor|buf-not|buf-xor|buf-xnor|buf-buf|buf-output|input-and|input-nand|input-or|input-nor|input-not|input-xor|input-xnor|input-buf|input-output
ftt124_CNFT|5|5|26|296|47,2174206|66|71,288|5|cd89ba69471bc3a27697a261979a7d231998cdb36fc601dc5b63db45b5f46303|0|59|0|84|0|5|0|0|0|0|0|0|0|0|0|0|0|0|55|0|87|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|81|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt125_CNFF|5|5|24|270|38,396701|59|65,968|4|b32f66d8c066c9785dc712974dd6ff921955208f2479c8239998efe79482e155|0|70|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|66|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|74|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt125_CNFT|5|5|25|286|43,1928406|67|68,894|5|3fc4a4ecfdb130298b8805049b5db1a58a351da4e22ee9b8d2f5480bd8a6ad16|0|60|0|78|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|82|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|74|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt126_CNFF|5|5|22|258|40,1774912|60|63,308|5|1e961caf72fdf87ae0f8aa0bcaea4adb01f618b0615464c4bd7e2761d52e4aaf|0|65|0|59|0|5|0|0|0|0|0|0|0|0|0|0|0|0|60|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|70|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt126_CNFT|5|5|27|296|44,5747904|71|73,682|5|e732a357f4ba78f3be8eb8047de70f31be4698702912a83f54ec96daee6673de|0|60|0|83|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|80|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt127_CNFF|5|5|24|274|42,6362888|63|64,372|5|52ab40cf3375ee79d8d4aa56b66d2447150a19a00d12248d53843a0934753043|0|73|0|59|0|5|0|0|0|0|0|0|0|0|0|0|0|0|69|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|77|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt127_CNFT|5|5|23|276|42,167916|62|60,116|5|df17a8aeacc89f57a7cda9ade2e305731c0e3fa163ddf5ae723bac37832b503b|0|59|0|74|0|5|0|0|0|0|0|0|0|0|0|0|0|0|55|0|78|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|70|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt128_CNFF|5|5|23|280|37,165254|57|58,786|5|998876e107618786f9804ae624ae759bb08e079fee9d269baeb1f7c4c81b3280|0|75|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|71|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|79|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt128_CNFT|5|5|22|276|37,4073938|61|60,116|5|724bfa486d6a0ae4b36c5f0e4882ed3b7fce3a9d8fa1e326136797d701f5856f|0|59|0|74|0|5|0|0|0|0|0|0|0|0|0|0|0|0|55|0|79|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|69|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt129_CNFF|5|5|21|262|32,6419772|54|57,456|5|dc69850c2f68dec1cbe769745581a704b3336bb1faba846eee22fb30b7658ac6|0|68|0|58|0|5|0|0|0|0|0|0|0|0|0|0|0|0|63|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|73|0|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|0|5|0|0|0|0
ftt129_CNFT|5|5|25|290|37,096759|65|64,106|5|7be040890f42d4cb194fdfaea61e062ce783da6b300ec8a78014e2d2ee705dbf|0|60|0|80|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|77|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt12_CNFT|1|3|2|4|0,532|1|0,532|1|2beaa9ecb4d4135cfeceeeeaadd27c199590dc0666fffbbfcffa67bfeae0ce66|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
ftt130_CNFF|5|5|26|278|46,2436744|68|69,958|5|50c3d4aaa49eefab2ed33d304e8747e8fde677817b8aaa2fa951d0b8d5e8859e|0|74|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|71|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|77|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt130_CNFT|5|5|26|268|41,7834662|63|64,106|5|e4d59040d2ba65e9652ca389708697e4412f597d33d49b2cd416ebd1610f90c6|0|56|0|73|0|5|0|0|0|0|0|0|0|0|0|0|0|0|52|0|78|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|68|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|0|0|0|5|0|0|0|0
ftt131_CNFF|5|5|26|292|38,8121664|60|58,786|5|2cbcdcbf5e81cc0880e6f578386df58d672ab495278d99900fbbf1b19a6dda6e|0|82|0|59|0|5|0|0|0|0|0|0|0|0|0|0|0|0|79|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|85|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt131_CNFT|5|5|22|248|46,1388172|66|65,968|5|1d3d51f5ec3c70ac1067fbe74f206f8c9f7550b260eb135a7479f6ce77c3cac4|0|57|0|62|0|5|0|0|0|0|0|0|0|0|0|0|0|0|53|0|65|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|59|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|0|0|0|5|0|0|0|0
ftt132_CNFF|5|5|22|276|42,9067842|68|68,096|5|c951340bd9d3e9262d14629d91eb5a5f51901e5a3241320b92cf2df4d2929386|0|73|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|69|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|77|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt132_CNFT|5|5|23|278|43,2981766|61|64,638|5|1a660fa72cede10ac71dfce42eceefc664b56c1e466d38b6f0b60d591b2bf2d3|0|59|0|75|0|5|0|0|0|0|0|0|0|0|0|0|0|0|55|0|79|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|71|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|0|0|5|0|0|0|0
ftt133_CNFF|5|5|27|298|45,4267086|69|73,416|5|212f83198458de458368f518daecd339e2e8bf377ec534b8f9457b76c01326de|0|84|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|81|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|87|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt133_CNFT|5|5|23|252|38,370633|58|59,85|5|29f422e4d86b9b63369569f0cc0b4806f80137ee30fd5fce5daea254a86ecd32|0|59|0|62|0|5|0|0|0|0|0|0|0|0|0|0|0|0|55|0|67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|57|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt134_CNFF|5|5|22|248|36,8551246|56|55,062|5|ab3e1d549e8e38fd19a5e2fef3e51e4340248825fc2e87ff247631fd7c624b63|0|61|0|58|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|66|0|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt134_CNFT|5|5|26|308|41,6133858|64|68,894|5|abd8b89681d46a44285cd9b9e60e0407d3b2d5edca8fba80a6e343401a657578|0|60|0|89|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|84|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt135_CNFF|5|6|26|311|55,5172058|79|86,184|5|4067882b3a58135b5e7bedacbd91773fcc4e63b8a2a87e00ef365fbb38831139|0|90|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|86|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|94|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt135_CNFT|5|6|25|295|46,9708918|69|70,224|5|b2d66ef54a33b62b9a95223884a1364609d5762bbaea072e1fd5bb2e01c4c987|0|59|0|83|0|5|0|0|0|0|0|0|0|0|0|0|0|0|55|0|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|80|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|0|0|5|0|0|0|0
ftt136_CNFF|5|6|23|305|52,5648186|74|76,076|5|71f6a7dbb103d6ced59440dfccafe6c22d77000ba7139afb5aa01f7444c05325|0|88|0|59|0|5|0|0|0|0|0|0|0|0|0|0|0|0|83|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|93|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|5|0|0|0|0
ftt136_CNFT|5|6|24|311|50,2162248|72|75,2779999999999|5|cd85e3da978b568c5ecf6ba5b4273a4adb362c429aef2b794b6516775c7811bd|0|60|0|90|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|85|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt137_CNFF|5|6|23|293|51,650151|71|75,544|5|94b1fa8971f0ed0f41c25da5455f591a8ab3ac34e8a75e1072e90b55a5f728d5|0|82|0|59|0|5|0|0|0|0|0|0|0|0|0|0|0|0|77|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|87|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt137_CNFT|5|6|24|323|45,2217024|69|69,692|5|328b269d6b7910f77e8f2e57fb45424844b07d0dd03b30d62d88051eccadd6ae|0|60|0|96|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|102|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt138_CNFF|5|6|24|289|44,8306824|69|68,096|5|1a9eb2f5513aeeca113203e78efe54dedf70ae1da9a6dec2ba0fc80d52b6b822|0|80|0|59|0|5|0|0|0|0|0|0|0|0|0|0|0|0|74|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|86|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|5|0|0|0|0
ftt138_CNFT|5|6|25|327|55,8958302|73|80,066|5|97f6837f2455d226719415c73127af7bda88f56df1e10e1c1880d5b4cf7ed783|0|60|0|98|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|93|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt139_CNFF|5|6|26|297|51,9021062|75|75,81|5|d38812162fd212bbbd20c37655b062c965fc70a82ad1a63003112001c5a886aa|0|83|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|79|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|87|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt139_CNFT|5|6|25|317|52,9628078|74|80,066|5|d3be2f748acf457eb74ad329dda4f9e0a3ce7c86dfcef1ef5b9dfd08fa89ee35|0|60|0|93|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|98|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|88|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt140_CNFF|5|6|24|303|59,2763178|84|85,918|5|20f6ba5f134faf355a3c7bd5608e4ff6f92600c99b2cc3d64c7d8501f25e2053|0|87|0|59|0|5|0|0|0|0|0|0|0|0|0|0|0|0|82|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|92|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt140_CNFT|5|6|24|307|53,0691812|72|77,406|5|d2e20fccaf973a86a6e4a640fd893aaa9db059cfe955e953fbe9b8a8eea83da5|0|59|0|89|0|5|0|0|0|0|0|0|0|0|0|0|0|0|55|0|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|84|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt141_CNFF|5|6|24|295|45,902822|68|68,894|5|8ace2c0cb97596c42db211af962c7644ffd922553b759c33f8af27f8c36683eb|0|84|0|58|0|5|0|0|0|0|0|0|0|0|0|0|0|0|80|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|88|0|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt141_CNFT|5|6|24|309|44,1383642|64|67,298|5|051ff1a08ff3bb014fdda3465e2fc7e0306a78153324db0d67b2f910fdcb3860|0|60|0|89|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|84|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt142_CNFF|5|6|26|323|48,9334398|73|77,14|5|431acc061ef0a0054c9e2e02ccde9f41a15a919fce3ddf710806b47c42732397|0|96|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|92|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|100|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt142_CNFT|5|6|24|295|52,4088894|70|73,948|5|3aa97ff22a19b242d84b881615b9b90694b87c4b9fa9ec4e5eaeaadccbddf183|0|60|0|82|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|76|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt143_CNFF|5|6|24|293|49,8582686|73|73,682|5|3608daa1671182241704b8110984efa3ed50d14c330bbe10afbfa734858b6ec3|0|82|0|59|0|5|0|0|0|0|0|0|0|0|0|0|0|0|78|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|86|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|5|0|0|0|0
ftt143_CNFT|5|6|26|317|50,733914|76|75,278|5|4d347132027c337049420071e2c5ebe937655b48a55eb0f36f5cb5b6d50ebd01|0|59|0|94|0|5|0|0|0|0|0|0|0|0|0|0|0|0|55|0|99|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|89|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt144_CNFF|5|6|26|311|49,009569|74|73,948|5|e7aa0a7bc3a3fc323610d94cd39a2b599e641c3c20727a7028c2324434b8b16a|0|90|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|85|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|95|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt144_CNFT|5|6|27|307|45,8189788|70|70,756|5|9c2f5844b9f300e7873c7beea787d775b9af98379a486b7f165c14e9e37e63b9|0|60|0|88|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|83|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt145_CNFF|5|7|25|334|61,7449574|78|82,194|5|5a1c7b474932d0f8d9198824e81228ebee456a62ccc527500b271caeac8aab41|0|101|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|95|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|107|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt145_CNFT|5|7|26|342|66,0304568|86|91,238|5|2bee199a556eaae5390a3e8a5747ff7ba7d077bda86cb8675c66d5355cde9fda|0|60|0|105|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt146_CNFF|5|7|23|318|46,3710352|62|63,84|5|e3557d4975336007d8748df3608f9092cb6d8b603f1b4b9a44138ff94587b468|0|94|0|59|0|5|0|0|0|0|0|0|0|0|0|0|0|0|89|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|99|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt146_CNFT|5|7|26|350|53,6999736|73|76,608|5|7f532a09c19b05d9b20ea26bfa8f23daf6542d42300fbd0dd82cbbe2064826ac|0|60|0|109|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|104|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt147_CNFF|5|7|24|334|57,1645172|80|83,79|5|645599db75922da45bfed6a089d01722ac80dd9d56690f19290233948d321967|0|101|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|95|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|107|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
ftt147_CNFT|5|7|25|336|62,3451066|81|88,312|5|8fddcf2b94b2cfabd480b91d8e7ddd09c1b47e9940c4252c9cea4f3ce085d6af|0|60|0|102|0|5|0|0|0|0|0|0|0|0|0|0|0|0|56|0|107|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|97|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|5|0|0|0|0
ftt148_CNFF|5|7|26|344|63,666302|85|92,036|5|6513c4ad1402df146216f692bae477d513423679bb15198dc2f2c4a11e6712cb|0|106|0|60|0|5|0|0|0|0|0|0|0|0|0|0|0|0|102|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|110|0|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|0|5|0|0|0|0
